Chevrolet,Equinox,245,"2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020",0,"2008,2008,2008,2009,2009,2009,2009,2010,2010,2010,2010,2011,2011,2011,2012,2012,2012,2012,2013,2013,2013,2013,2014,2014,2014,2014,2015,2015,2015,2016,2016,2016,2016,2017,2017,2017,2018,2019,2019,2020,2020","2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2019,2020,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017","2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020"
Chevrolet,"All-new silverado",266,"2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019",0,NULL,NULL,"2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019"
Chevrolet,Blazer,269,"2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019",0,"2019,2019,2019,2020,2020,2020","2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2020,2020,2019,2020,2019,2020,2019,2020,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019","2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2019,2020,2019,2019,2020,2019,2020,2019,2020,2019"
Chevrolet,"Silverado hd",270,"2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020",0,NULL,NULL,"2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020"
Chevrolet,Trax,271,"2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020",0,"2015,2015,2015,2016,2016,2016,2017,2017,2018,2019,2019,2020,2020","2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2020,2019,2020,2019,2020,2019,2020,2019,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017","2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020"
Chevrolet,"Bolt EV",278,"2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019",0,"2017,2017,2017,2017,2018,2018,2018,2018,2019,2019,2020,2020","2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017","2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019"
Chevrolet,"Express Cargo Van",281,NULL,0,NULL,NULL,NULL
Chevrolet,"Express Passenger",282,NULL,0,"2008,2008,2008,2010,2010,2011,2012,2012,2012,2013,2013,2014,2014,2015,2015,2016","2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017",NULL
Chevrolet,"Silverado 1500",286,NULL,0,"2008,2008,2008,2009,2009,2009,2009,2010,2010,2010,2011,2012,2012,2013,2013,2014,2014,2014,2014,2015,2015,2016,2016,2016,2016,2017,2018,2018,2019,2019,2019,2020,2020,2020","2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2019,2020,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017",NULL
Chevrolet,"Silverado 1500 LD",287,NULL,0,"2019,2019","2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019",NULL
Chevrolet,"Silverado 2500 Crew Cab",288,NULL,0,NULL,NULL,NULL
Chevrolet,"Silverado 2500HD",289,NULL,0,"2011,2011,2012,2012,2013,2013,2014,2014,2015,2015,2020,2020,2020","2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2019,2020,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017",NULL
Chevrolet,"Silverado 2500HD Built After Aug 14",290,NULL,0,NULL,NULL,NULL
Chevrolet,Camaro,644,"2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019",3,"2010,2010,2010,2011,2011,2011,2012,2012,2012,2013,2013,2013,2013,2014,2014,2014,2014,2015,2015,2015,2015,2016,2016,2016,2016,2017,2017,2017,2017,2018,2018,2019,2019,2019,2020,2020","2020,2019,2020,2019,2020,2019,2020,2020,2019,2020,2019,2020,2020,2019,2020,2019,2020,2020,2019,2020,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2019,2020,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2020,2019,2018","2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2019,2020,2019,2019,2020,2019,2020,2019,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019"
Chevrolet,"Silverado 3500HD",659,NULL,0,"2011,2013,2013,2014,2015,2015","2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2019,2020,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017",NULL
Chevrolet,Volt,673,"2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019",0,"2011,2011,2011,2012,2012,2013,2013,2013,2013,2014,2014,2014,2014,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2019,2019","2020,2020,2020,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017","2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019"
Chevrolet,"All-new silverado hd",674,"2020,2020,2020,2020,2020,2020,2020,2020",0,NULL,NULL,"2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020"
Chevrolet,Cargo,767,NULL,0,NULL,NULL,NULL
Chevrolet,"Express cargo",806,NULL,0,"2009,2009,2009,2012,2013,2014,2014,2014,2014,2015,2015,2016,2016,2016,2016,2017,2019,2020,2020,2020,2020","2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017",NULL
Chevrolet,"Low cab forward",807,NULL,0,2019,"2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019",NULL
Chevrolet,"Silverado 3500 chassis cab",808,NULL,0,NULL,"2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019,2020,2019",NULL
Chevrolet,Camry,826,NULL,0,NULL,NULL,NULL
Chevrolet,Avalanche,832,NULL,0,"2020,2008,2008,2008,2009,2009,2009,2009,2010,2010,2011,2012,2013",NULL,NULL
Chevrolet,Aveo,833,NULL,0,"2008,2008,2008,2009,2009,2009,2010,2010,2011,2011",NULL,NULL
Chevrolet,Cobalt,834,NULL,0,"2008,2008,2008,2009,2009,2009,2010,2010",NULL,NULL
Chevrolet,Hhr,835,NULL,0,"2008,2008,2008,2008,2009,2009,2009,2010,2010,2011",NULL,NULL
Chevrolet,"Tahoe hybrid",836,NULL,0,"2008,2008,2009,2009,2010,2011,2012,2013",NULL,NULL
Chevrolet,Trailblazer,837,NULL,0,"2008,2008,2008,2008,2009,2009,2009",NULL,NULL
Chevrolet,Uplander,838,NULL,0,"2008,2008,2008,2008",NULL,NULL
Chevrolet,"Express commercial cutaway",839,NULL,0,"2012,2013,2014,2015,2015",NULL,NULL
Chevrolet,"Silverado 1500 hybrid",840,NULL,0,"2009,2009,2010,2012,2013",NULL,NULL
Chevrolet,"Malibu hybrid",841,NULL,0,2010,NULL,NULL
Chevrolet,"Caprice police patrol vehicle",842,NULL,0,"2012,2013,2014",NULL,NULL
Chevrolet,"Captiva sport fleet",843,NULL,0,"2012,2013,2013,2014,2014,2014,2015,2015",NULL,NULL
Chevrolet,"Impala police",844,NULL,0,"2012,2013",NULL,NULL
Chevrolet,"Corvette stingray",845,NULL,0,"2014,2014,2014,2014",NULL,NULL
Chevrolet,"Impala limited",846,NULL,0,"2014,2014,2014,2015,2015,2016,2016",NULL,NULL
Chevrolet,"Impala limited police",847,NULL,0,"2014,2015,2015,2016,2016",NULL,NULL
Chevrolet,"Spark ev",848,NULL,0,"2014,2014,2014,2015,2015,2015,2016,2016,2016",NULL,NULL
Chevrolet,Ss,849,NULL,0,"2014,2014,2015,2016,2016,2017,2017","2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017",NULL
Chevrolet,"City express",850,NULL,0,"2015,2015,2015,2016,2017,2017,2018,2018","2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017",NULL
Chevrolet,"Cruze limited",851,NULL,0,"2016,2016,2016",NULL,NULL
Chevrolet,"Malibu limited",852,NULL,0,"2016,2016,2016",NULL,NULL
Chevrolet,"Monte Carlo",1063,NULL,0,NULL,NULL,NULL
Chevrolet,"Savana passenger",1087,NULL,0,NULL,NULL,NULL
Chevrolet,"Silverado 3500HD CC",1096,NULL,0,NULL,NULL,NULL
